submission_a,submission_b,assignment_id,code_a,code_b,token_similarity,line_similarity,length_similarity,structure_similarity,typing_speed_gap,idle_ratio_gap,paste_ratio_gap,tab_switch_gap,suspicion_gap,label
sub_0045,sub_0048,assignment_005,"n = int(input())

c = 0

for i in range(1, n + 1):
    if n % i == 0:
        c = c + 1

if c == 2:
    print(""Prime"")
else:
    print(""Not Prime"")","x = int(input())

if x < 2:
    print(""Not Prime"")
else:
    f = True

    for k in range(2, x // 2 + 1):
        if x % k == 0:
            f = False

    if f:
        print(""Prime"")
    else:
        print(""Not Prime"")",0.6190476190476191,0.1875,0.665158371040724,0.7499925000749992,5,0.12,0.009999999999999998,2,10,0
sub_0045,sub_0049,assignment_005,"n = int(input())

c = 0

for i in range(1, n + 1):
    if n % i == 0:
        c = c + 1

if c == 2:
    print(""Prime"")
else:
    print(""Not Prime"")","n = int(input())

temp = 0

for i in range(2, n):
    if n % i == 0:
        temp = temp + 1

if temp > 0 or n <= 1:
    print(""Composite"")
else:
    print(""Prime"")",0.7368421052631579,0.2857142857142857,0.8963414634146342,0.999986666844442,1,0.020000000000000018,0.01,1,2,0
sub_0045,sub_0050,assignment_005,"n = int(input())

c = 0

for i in range(1, n + 1):
    if n % i == 0:
        c = c + 1

if c == 2:
    print(""Prime"")
else:
    print(""Not Prime"")","number = int(input())

prime = True

if number == 1 or number == 0:
    prime = False

for i in range(2, number):
    if number % i == 0:
        prime = False
        break

print(prime)",0.5714285714285714,0.0,0.786096256684492,0.999986666844442,6,0.10000000000000003,0.02,3,14,0
sub_0045,sub_0051,assignment_005,"n = int(input())

c = 0

for i in range(1, n + 1):
    if n % i == 0:
        c = c + 1

if c == 2:
    print(""Prime"")
else:
    print(""Not Prime"")","p = int(input())

d = []

for i in range(1, p + 1):
    if p % i == 0:
        d.append(i)

if len(d) == 2:
    print(""Prime"")
else:
    print(""Not Prime"")",0.7,0.2,0.9483870967741935,0.999986666844442,6,0.06,0.02,0,4,0
sub_0045,sub_0052,assignment_005,"n = int(input())

c = 0

for i in range(1, n + 1):
    if n % i == 0:
        c = c + 1

if c == 2:
    print(""Prime"")
else:
    print(""Not Prime"")","n = int(input())

if n <= 1:
    print(""Not Prime"")

else:
    count = 0

    for i in range(2, n):
        if n % i == 0:
            count = count + 1

    if count == 0:
        print(""Prime"")
    else:
        print(""Not Prime"")",0.8823529411764706,0.35714285714285715,0.6336206896551724,0.7499925000749992,2,0.010000000000000009,0.0,1,3,0
sub_0045,sub_0053,assignment_005,"n = int(input())

c = 0

for i in range(1, n + 1):
    if n % i == 0:
        c = c + 1

if c == 2:
    print(""Prime"")
else:
    print(""Not Prime"")","x = int(input())

for i in range(2, x):
    if x % i == 0:
        print(""No"")
        break
else:
    if x > 1:
        print(""Yes"")
    else:
        print(""No"")",0.6,0.0625,0.901840490797546,0.999986666844442,2,0.01999999999999999,0.01,0,1,0
sub_0045,sub_0054,assignment_005,"n = int(input())

c = 0

for i in range(1, n + 1):
    if n % i == 0:
        c = c + 1

if c == 2:
    print(""Prime"")
else:
    print(""Not Prime"")","a = int(input())

s = 0

i = 1

while i <= a:
    if a % i == 0:
        s = s + 1
    i = i + 1

if s == 2:
    print(""Prime Number"")
else:
    print(""Not Prime Number"")",0.55,0.05263157894736842,0.8647058823529412,0.49999500004999947,4,0.07,0.009999999999999998,2,8,0
sub_0045,sub_0055,assignment_005,"n = int(input())

c = 0

for i in range(1, n + 1):
    if n % i == 0:
        c = c + 1

if c == 2:
    print(""Prime"")
else:
    print(""Not Prime"")","num = int(input())

if num < 2:
    print(""Not Prime"")

elif num == 2:
    print(""Prime"")

else:
    check = 0

    for i in range(2, num):
        if num % i == 0:
            check = 1

    if check == 0:
        print(""Prime"")
    else:
        print(""Not Prime"")",0.7368421052631579,0.17647058823529413,0.5526315789473685,0.7499925000749992,1,0.009999999999999981,0.02,1,2,0
sub_0045,sub_1041,assignment_005,"n = int(input())

c = 0

for i in range(1, n + 1):
    if n % i == 0:
        c = c + 1

if c == 2:
    print(""Prime"")
else:
    print(""Not Prime"")","n = int(input())

cnt = 0

for i in range(1, n + 1):
    if n % i == 0:
        cnt += 1

if cnt == 2:
    print(""Prime"")
else:
    print(""Not Prime"")",0.8823529411764706,0.5,0.98,0.999986666844442,46,0.13,0.7999999999999999,11,83,0
sub_0045,sub_1042,assignment_005,"n = int(input())

c = 0

for i in range(1, n + 1):
    if n % i == 0:
        c = c + 1

if c == 2:
    print(""Prime"")
else:
    print(""Not Prime"")","x = int(input())

factors = 0

for j in range(1, x + 1):
    if x % j == 0:
        factors = factors + 1

if factors == 2:
    print(""Prime"")
else:
    print(""Not Prime"")",0.6842105263157895,0.2,0.8596491228070176,0.999986666844442,49,0.13999999999999999,0.86,13,87,0
sub_0045,sub_1043,assignment_005,"n = int(input())

c = 0

for i in range(1, n + 1):
    if n % i == 0:
        c = c + 1

if c == 2:
    print(""Prime"")
else:
    print(""Not Prime"")","num = int(input())

i = 2

while i < num:
    if num % i == 0:
        print(""Not Prime"")
        break
    i += 1

else:
    if num > 1:
        print(""Prime"")
    else:
        print(""Not Prime"")",0.5789473684210527,0.1875,0.7461928934010152,0.49999500004999947,42,0.10999999999999999,0.77,9,80,0
sub_0045,sub_1044,assignment_005,"n = int(input())

c = 0

for i in range(1, n + 1):
    if n % i == 0:
        c = c + 1

if c == 2:
    print(""Prime"")
else:
    print(""Not Prime"")","a = int(input())

k = 2

while k < a:
    if a % k == 0:
        print(""Not Prime"")
        break
    k = k + 1

else:
    if a > 1:
        print(""Prime"")
    else:
        print(""Not Prime"")",0.5,0.1875,0.765625,0.49999500004999947,44,0.12,0.82,12,84,0
sub_0045,sub_1045,assignment_005,"n = int(input())

c = 0

for i in range(1, n + 1):
    if n % i == 0:
        c = c + 1

if c == 2:
    print(""Prime"")
else:
    print(""Not Prime"")","n = int(input())

c = 0

for i in range(2, n):
    if n % i == 0:
        c += 1

if c > 0 or n <= 1:
    print(""Composite"")
else:
    print(""Prime"")",0.8333333333333334,0.38461538461538464,0.9865771812080537,0.999986666844442,37,0.09,0.74,8,76,0
sub_0045,sub_1046,assignment_005,"n = int(input())

c = 0

for i in range(1, n + 1):
    if n % i == 0:
        c = c + 1

if c == 2:
    print(""Prime"")
else:
    print(""Not Prime"")","a = int(input())

temp = 0

for j in range(2, a):
    if a % j == 0:
        temp = temp + 1

if temp != 0 or a <= 1:
    print(""Composite"")
else:
    print(""Prime"")",0.5714285714285714,0.125,0.8909090909090909,0.999986666844442,51,0.15,0.89,14,90,0
sub_0045,sub_1047,assignment_005,"n = int(input())

c = 0

for i in range(1, n + 1):
    if n % i == 0:
        c = c + 1

if c == 2:
    print(""Prime"")
else:
    print(""Not Prime"")","p = int(input())

arr = []

for i in range(1, p + 1):
    if p % i == 0:
        arr.append(i)

if len(arr) == 2:
    print(""Prime"")
else:
    print(""Not Prime"")",0.7,0.2,0.9130434782608695,0.999986666844442,40,0.09999999999999999,0.79,10,81,0
sub_0045,sub_1048,assignment_005,"n = int(input())

c = 0

for i in range(1, n + 1):
    if n % i == 0:
        c = c + 1

if c == 2:
    print(""Prime"")
else:
    print(""Not Prime"")","num = int(input())

f = []

for j in range(1, num + 1):
    if num % j == 0:
        f.append(j)

if len(f) == 2:
    print(""Prime"")
else:
    print(""Not Prime"")",0.6190476190476191,0.2,0.9130434782608695,0.999986666844442,47,0.13,0.84,12,86,0
sub_0045,sub_1049,assignment_005,"n = int(input())

c = 0

for i in range(1, n + 1):
    if n % i == 0:
        c = c + 1

if c == 2:
    print(""Prime"")
else:
    print(""Not Prime"")","n = int(input())

count = 0

i = 1

while i <= n:
    if n % i == 0:
        count = count + 1
    i += 1

if count == 2:
    print(""Prime Number"")
else:
    print(""Not Prime Number"")",0.631578947368421,0.17647058823529413,0.8032786885245902,0.49999500004999947,43,0.10999999999999999,0.78,9,82,0
sub_0045,sub_1050,assignment_005,"n = int(input())

c = 0

for i in range(1, n + 1):
    if n % i == 0:
        c = c + 1

if c == 2:
    print(""Prime"")
else:
    print(""Not Prime"")","x = int(input())

c = 0

i = 1

while i <= x:
    if x % i == 0:
        c += 1
    i = i + 1

if c == 2:
    print(""Prime Number"")
else:
    print(""Not Prime Number"")",0.631578947368421,0.17647058823529413,0.8802395209580839,0.49999500004999947,50,0.13999999999999999,0.87,13,89,0
sub_0046,sub_0047,assignment_005,"a = int(input())

flag = 1

if a <= 1:
    flag = 0
else:
    for j in range(2, a):
        if a % j == 0:
            flag = 0
            break

if flag == 1:
    print(""Prime Number"")
else:
    print(""Not Prime Number"")","num = int(input())

i = 2

while i < num:
    if num % i == 0:
        print(""Not Prime"")
        break
    i = i + 1
else:
    if num > 1:
        print(""Prime"")
    else:
        print(""Not Prime"")",0.5238095238095238,0.10526315789473684,0.8963963963963963,0.3999968000255998,6,0.07,0.01,1,7,0
sub_0046,sub_0048,assignment_005,"a = int(input())

flag = 1

if a <= 1:
    flag = 0
else:
    for j in range(2, a):
        if a % j == 0:
            flag = 0
            break

if flag == 1:
    print(""Prime Number"")
else:
    print(""Not Prime Number"")","x = int(input())

if x < 2:
    print(""Not Prime"")
else:
    f = True

    for k in range(2, x // 2 + 1):
        if x % k == 0:
            f = False

    if f:
        print(""Prime"")
    else:
        print(""Not Prime"")",0.5652173913043478,0.05,0.9954954954954955,0.9999900000999989,2,0.07999999999999999,0.019999999999999997,1,6,0
sub_0046,sub_0049,assignment_005,"a = int(input())

flag = 1

if a <= 1:
    flag = 0
else:
    for j in range(2, a):
        if a % j == 0:
            flag = 0
            break

if flag == 1:
    print(""Prime Number"")
else:
    print(""Not Prime Number"")","n = int(input())

temp = 0

for i in range(2, n):
    if n % i == 0:
        temp = temp + 1

if temp > 0 or n <= 1:
    print(""Composite"")
else:
    print(""Prime"")",0.5217391304347826,0.05263157894736842,0.7387387387387387,0.7499925000749992,2,0.01999999999999999,0.0,0,2,0
sub_0046,sub_0050,assignment_005,"a = int(input())

flag = 1

if a <= 1:
    flag = 0
else:
    for j in range(2, a):
        if a % j == 0:
            flag = 0
            break

if flag == 1:
    print(""Prime Number"")
else:
    print(""Not Prime Number"")","number = int(input())

prime = True

if number == 1 or number == 0:
    prime = False

for i in range(2, number):
    if number % i == 0:
        prime = False
        break

print(prime)",0.5909090909090909,0.05555555555555555,0.8423423423423423,0.7499925000749992,3,0.060000000000000026,0.03,2,10,0
sub_0046,sub_0051,assignment_005,"a = int(input())

flag = 1

if a <= 1:
    flag = 0
else:
    for j in range(2, a):
        if a % j == 0:
            flag = 0
            break

if flag == 1:
    print(""Prime Number"")
else:
    print(""Not Prime Number"")","p = int(input())

d = []

for i in range(1, p + 1):
    if p % i == 0:
        d.append(i)

if len(d) == 2:
    print(""Prime"")
else:
    print(""Not Prime"")",0.5652173913043478,0.05263157894736842,0.6981981981981982,0.7499925000749992,9,0.1,0.01,1,8,0
sub_0046,sub_0052,assignment_005,"a = int(input())

flag = 1

if a <= 1:
    flag = 0
else:
    for j in range(2, a):
        if a % j == 0:
            flag = 0
            break

if flag == 1:
    print(""Prime Number"")
else:
    print(""Not Prime Number"")","n = int(input())

if n <= 1:
    print(""Not Prime"")

else:
    count = 0

    for i in range(2, n):
        if n % i == 0:
            count = count + 1

    if count == 0:
        print(""Prime"")
    else:
        print(""Not Prime"")",0.6190476190476191,0.05,0.9568965517241379,0.9999900000999989,1,0.03,0.01,0,1,0
sub_0046,sub_0053,assignment_005,"a = int(input())

flag = 1

if a <= 1:
    flag = 0
else:
    for j in range(2, a):
        if a % j == 0:
            flag = 0
            break

if flag == 1:
    print(""Prime Number"")
else:
    print(""Not Prime Number"")","x = int(input())

for i in range(2, x):
    if x % i == 0:
        print(""No"")
        break
else:
    if x > 1:
        print(""Yes"")
    else:
        print(""No"")",0.5454545454545454,0.11764705882352941,0.7342342342342343,0.7499925000749992,5,0.06,0.0,1,5,0
sub_0046,sub_0054,assignment_005,"a = int(input())

flag = 1

if a <= 1:
    flag = 0
else:
    for j in range(2, a):
        if a % j == 0:
            flag = 0
            break

if flag == 1:
    print(""Prime Number"")
else:
    print(""Not Prime Number"")","a = int(input())

s = 0

i = 1

while i <= a:
    if a % i == 0:
        s = s + 1
    i = i + 1

if s == 2:
    print(""Prime Number"")
else:
    print(""Not Prime Number"")",0.5714285714285714,0.2222222222222222,0.7657657657657657,0.3999968000255998,1,0.03,0.019999999999999997,1,4,0
sub_0046,sub_0055,assignment_005,"a = int(input())

flag = 1

if a <= 1:
    flag = 0
else:
    for j in range(2, a):
        if a % j == 0:
            flag = 0
            break

if flag == 1:
    print(""Prime Number"")
else:
    print(""Not Prime Number"")","num = int(input())

if num < 2:
    print(""Not Prime"")

elif num == 2:
    print(""Prime"")

else:
    check = 0

    for i in range(2, num):
        if num % i == 0:
            check = 1

    if check == 0:
        print(""Prime"")
    else:
        print(""Not Prime"")",0.5909090909090909,0.047619047619047616,0.8345864661654135,0.9999900000999989,4,0.04999999999999999,0.01,0,6,0
sub_0046,sub_1041,assignment_005,"a = int(input())

flag = 1

if a <= 1:
    flag = 0
else:
    for j in range(2, a):
        if a % j == 0:
            flag = 0
            break

if flag == 1:
    print(""Prime Number"")
else:
    print(""Not Prime Number"")","n = int(input())

cnt = 0

for i in range(1, n + 1):
    if n % i == 0:
        cnt += 1

if cnt == 2:
    print(""Prime"")
else:
    print(""Not Prime"")",0.6190476190476191,0.05263157894736842,0.6756756756756757,0.7499925000749992,49,0.16999999999999998,0.8099999999999999,10,79,0
sub_0046,sub_1042,assignment_005,"a = int(input())

flag = 1

if a <= 1:
    flag = 0
else:
    for j in range(2, a):
        if a % j == 0:
            flag = 0
            break

if flag == 1:
    print(""Prime Number"")
else:
    print(""Not Prime Number"")","x = int(input())

factors = 0

for j in range(1, x + 1):
    if x % j == 0:
        factors = factors + 1

if factors == 2:
    print(""Prime"")
else:
    print(""Not Prime"")",0.7,0.05263157894736842,0.7702702702702703,0.7499925000749992,52,0.18,0.87,12,83,0
sub_0046,sub_1043,assignment_005,"a = int(input())

flag = 1

if a <= 1:
    flag = 0
else:
    for j in range(2, a):
        if a % j == 0:
            flag = 0
            break

if flag == 1:
    print(""Prime Number"")
else:
    print(""Not Prime Number"")","num = int(input())

i = 2

while i < num:
    if num % i == 0:
        print(""Not Prime"")
        break
    i += 1

else:
    if num > 1:
        print(""Prime"")
    else:
        print(""Not Prime"")",0.5238095238095238,0.10526315789473684,0.8873873873873874,0.3999968000255998,45,0.15,0.78,8,76,0
sub_0046,sub_1044,assignment_005,"a = int(input())

flag = 1

if a <= 1:
    flag = 0
else:
    for j in range(2, a):
        if a % j == 0:
            flag = 0
            break

if flag == 1:
    print(""Prime Number"")
else:
    print(""Not Prime Number"")","a = int(input())

k = 2

while k < a:
    if a % k == 0:
        print(""Not Prime"")
        break
    k = k + 1

else:
    if a > 1:
        print(""Prime"")
    else:
        print(""Not Prime"")",0.6,0.16666666666666666,0.8648648648648649,0.3999968000255998,47,0.16,0.83,11,80,0
sub_0046,sub_1045,assignment_005,"a = int(input())

flag = 1

if a <= 1:
    flag = 0
else:
    for j in range(2, a):
        if a % j == 0:
            flag = 0
            break

if flag == 1:
    print(""Prime Number"")
else:
    print(""Not Prime Number"")","n = int(input())

c = 0

for i in range(2, n):
    if n % i == 0:
        c += 1

if c > 0 or n <= 1:
    print(""Composite"")
else:
    print(""Prime"")",0.5217391304347826,0.05263157894736842,0.6711711711711712,0.7499925000749992,40,0.13,0.75,7,72,0
sub_0046,sub_1046,assignment_005,"a = int(input())

flag = 1

if a <= 1:
    flag = 0
else:
    for j in range(2, a):
        if a % j == 0:
            flag = 0
            break

if flag == 1:
    print(""Prime Number"")
else:
    print(""Not Prime Number"")","a = int(input())

temp = 0

for j in range(2, a):
    if a % j == 0:
        temp = temp + 1

if temp != 0 or a <= 1:
    print(""Composite"")
else:
    print(""Prime"")",0.6666666666666666,0.25,0.7432432432432432,0.7499925000749992,54,0.19,0.9,13,86,0
sub_0046,sub_1047,assignment_005,"a = int(input())

flag = 1

if a <= 1:
    flag = 0
else:
    for j in range(2, a):
        if a % j == 0:
            flag = 0
            break

if flag == 1:
    print(""Prime Number"")
else:
    print(""Not Prime Number"")","p = int(input())

arr = []

for i in range(1, p + 1):
    if p % i == 0:
        arr.append(i)

if len(arr) == 2:
    print(""Prime"")
else:
    print(""Not Prime"")",0.5652173913043478,0.05263157894736842,0.7252252252252253,0.7499925000749992,43,0.14,0.8,9,77,0
sub_0046,sub_1048,assignment_005,"a = int(input())

flag = 1

if a <= 1:
    flag = 0
else:
    for j in range(2, a):
        if a % j == 0:
            flag = 0
            break

if flag == 1:
    print(""Prime Number"")
else:
    print(""Not Prime Number"")","num = int(input())

f = []

for j in range(1, num + 1):
    if num % j == 0:
        f.append(j)

if len(f) == 2:
    print(""Prime"")
else:
    print(""Not Prime"")",0.6363636363636364,0.05263157894736842,0.7252252252252253,0.7499925000749992,50,0.16999999999999998,0.85,11,82,0
sub_0046,sub_1049,assignment_005,"a = int(input())

flag = 1

if a <= 1:
    flag = 0
else:
    for j in range(2, a):
        if a % j == 0:
            flag = 0
            break

if flag == 1:
    print(""Prime Number"")
else:
    print(""Not Prime Number"")","n = int(input())

count = 0

i = 1

while i <= n:
    if n % i == 0:
        count = count + 1
    i += 1

if count == 2:
    print(""Prime Number"")
else:
    print(""Not Prime Number"")",0.5,0.15789473684210525,0.8243243243243243,0.3999968000255998,46,0.15,0.79,8,78,0
sub_0046,sub_1050,assignment_005,"a = int(input())

flag = 1

if a <= 1:
    flag = 0
else:
    for j in range(2, a):
        if a % j == 0:
            flag = 0
            break

if flag == 1:
    print(""Prime Number"")
else:
    print(""Not Prime Number"")","x = int(input())

c = 0

i = 1

while i <= x:
    if x % i == 0:
        c += 1
    i = i + 1

if c == 2:
    print(""Prime Number"")
else:
    print(""Not Prime Number"")",0.5,0.15789473684210525,0.7522522522522522,0.3999968000255998,53,0.18,0.88,12,85,0
sub_0047,sub_0048,assignment_005,"num = int(input())

i = 2

while i < num:
    if num % i == 0:
        print(""Not Prime"")
        break
    i = i + 1
else:
    if num > 1:
        print(""Prime"")
    else:
        print(""Not Prime"")","x = int(input())

if x < 2:
    print(""Not Prime"")
else:
    f = True

    for k in range(2, x // 2 + 1):
        if x % k == 0:
            f = False

    if f:
        print(""Prime"")
    else:
        print(""Not Prime"")",0.45454545454545453,0.17647058823529413,0.9004524886877828,0.3999968000255998,8,0.15,0.03,2,13,0
sub_0047,sub_0049,assignment_005,"num = int(input())

i = 2

while i < num:
    if num % i == 0:
        print(""Not Prime"")
        break
    i = i + 1
else:
    if num > 1:
        print(""Prime"")
    else:
        print(""Not Prime"")","n = int(input())

temp = 0

for i in range(2, n):
    if n % i == 0:
        temp = temp + 1

if temp > 0 or n <= 1:
    print(""Composite"")
else:
    print(""Prime"")",0.47619047619047616,0.11764705882352941,0.8241206030150754,0.49999500004999947,4,0.05000000000000002,0.01,1,5,0
sub_0047,sub_0050,assignment_005,"num = int(input())

i = 2

while i < num:
    if num % i == 0:
        print(""Not Prime"")
        break
    i = i + 1
else:
    if num > 1:
        print(""Prime"")
    else:
        print(""Not Prime"")","number = int(input())

prime = True

if number == 1 or number == 0:
    prime = False

for i in range(2, number):
    if number % i == 0:
        prime = False
        break

print(prime)",0.47619047619047616,0.058823529411764705,0.9396984924623115,0.49999500004999947,9,0.13000000000000003,0.04,3,17,0
sub_0047,sub_0051,assignment_005,"num = int(input())

i = 2

while i < num:
    if num % i == 0:
        print(""Not Prime"")
        break
    i = i + 1
else:
    if num > 1:
        print(""Prime"")
    else:
        print(""Not Prime"")","p = int(input())

d = []

for i in range(1, p + 1):
    if p % i == 0:
        d.append(i)

if len(d) == 2:
    print(""Prime"")
else:
    print(""Not Prime"")",0.5238095238095238,0.1875,0.7788944723618091,0.49999500004999947,3,0.03,0.0,0,1,0
sub_0047,sub_0052,assignment_005,"num = int(input())

i = 2

while i < num:
    if num % i == 0:
        print(""Not Prime"")
        break
    i = i + 1
else:
    if num > 1:
        print(""Prime"")
    else:
        print(""Not Prime"")","n = int(input())

if n <= 1:
    print(""Not Prime"")

else:
    count = 0

    for i in range(2, n):
        if n % i == 0:
            count = count + 1

    if count == 0:
        print(""Prime"")
    else:
        print(""Not Prime"")",0.5789473684210527,0.17647058823529413,0.8577586206896551,0.3999968000255998,5,0.04000000000000001,0.02,1,6,0
sub_0047,sub_0053,assignment_005,"num = int(input())

i = 2

while i < num:
    if num % i == 0:
        print(""Not Prime"")
        break
    i = i + 1
else:
    if num > 1:
        print(""Prime"")
    else:
        print(""Not Prime"")","x = int(input())

for i in range(2, x):
    if x % i == 0:
        print(""No"")
        break
else:
    if x > 1:
        print(""Yes"")
    else:
        print(""No"")",0.5,0.125,0.8190954773869347,0.49999500004999947,1,0.010000000000000009,0.01,0,2,0
sub_0047,sub_0054,assignment_005,"num = int(input())

i = 2

while i < num:
    if num % i == 0:
        print(""Not Prime"")
        break
    i = i + 1
else:
    if num > 1:
        print(""Prime"")
    else:
        print(""Not Prime"")","a = int(input())

s = 0

i = 1

while i <= a:
    if a % i == 0:
        s = s + 1
    i = i + 1

if s == 2:
    print(""Prime Number"")
else:
    print(""Not Prime Number"")",0.7058823529411765,0.10526315789473684,0.8542713567839196,0.999986666844442,7,0.1,0.03,2,11,0
sub_0047,sub_0055,assignment_005,"num = int(input())

i = 2

while i < num:
    if num % i == 0:
        print(""Not Prime"")
        break
    i = i + 1
else:
    if num > 1:
        print(""Prime"")
    else:
        print(""Not Prime"")","num = int(input())

if num < 2:
    print(""Not Prime"")

elif num == 2:
    print(""Prime"")

else:
    check = 0

    for i in range(2, num):
        if num % i == 0:
            check = 1

    if check == 0:
        print(""Prime"")
    else:
        print(""Not Prime"")",0.631578947368421,0.3125,0.7481203007518797,0.3999968000255998,2,0.020000000000000018,0.0,1,1,0
sub_0047,sub_1041,assignment_005,"num = int(input())

i = 2

while i < num:
    if num % i == 0:
        print(""Not Prime"")
        break
    i = i + 1
else:
    if num > 1:
        print(""Prime"")
    else:
        print(""Not Prime"")","n = int(input())

cnt = 0

for i in range(1, n + 1):
    if n % i == 0:
        cnt += 1

if cnt == 2:
    print(""Prime"")
else:
    print(""Not Prime"")",0.5789473684210527,0.1875,0.7537688442211056,0.49999500004999947,43,0.09999999999999999,0.82,11,86,0
sub_0047,sub_1042,assignment_005,"num = int(input())

i = 2

while i < num:
    if num % i == 0:
        print(""Not Prime"")
        break
    i = i + 1
else:
    if num > 1:
        print(""Prime"")
    else:
        print(""Not Prime"")","x = int(input())

factors = 0

for j in range(1, x + 1):
    if x % j == 0:
        factors = factors + 1

if factors == 2:
    print(""Prime"")
else:
    print(""Not Prime"")",0.5,0.1875,0.8592964824120602,0.49999500004999947,46,0.10999999999999999,0.88,13,90,0
sub_0047,sub_1043,assignment_005,"num = int(input())

i = 2

while i < num:
    if num % i == 0:
        print(""Not Prime"")
        break
    i = i + 1
else:
    if num > 1:
        print(""Prime"")
    else:
        print(""Not Prime"")","num = int(input())

i = 2

while i < num:
    if num % i == 0:
        print(""Not Prime"")
        break
    i += 1

else:
    if num > 1:
        print(""Prime"")
    else:
        print(""Not Prime"")",1.0,0.8181818181818182,0.9899497487437185,0.999986666844442,39,0.07999999999999999,0.79,9,83,0
sub_0047,sub_1044,assignment_005,"num = int(input())

i = 2

while i < num:
    if num % i == 0:
        print(""Not Prime"")
        break
    i = i + 1
else:
    if num > 1:
        print(""Prime"")
    else:
        print(""Not Prime"")","a = int(input())

k = 2

while k < a:
    if a % k == 0:
        print(""Not Prime"")
        break
    k = k + 1

else:
    if a > 1:
        print(""Prime"")
    else:
        print(""Not Prime"")",0.75,0.25,0.964824120603015,0.999986666844442,41,0.09,0.84,12,87,0
sub_0047,sub_1045,assignment_005,"num = int(input())

i = 2

while i < num:
    if num % i == 0:
        print(""Not Prime"")
        break
    i = i + 1
else:
    if num > 1:
        print(""Prime"")
    else:
        print(""Not Prime"")","n = int(input())

c = 0

for i in range(2, n):
    if n % i == 0:
        c += 1

if c > 0 or n <= 1:
    print(""Composite"")
else:
    print(""Prime"")",0.47619047619047616,0.11764705882352941,0.7487437185929648,0.49999500004999947,34,0.06,0.76,8,79,0
sub_0047,sub_1046,assignment_005,"num = int(input())

i = 2

while i < num:
    if num % i == 0:
        print(""Not Prime"")
        break
    i = i + 1
else:
    if num > 1:
        print(""Prime"")
    else:
        print(""Not Prime"")","a = int(input())

temp = 0

for j in range(2, a):
    if a % j == 0:
        temp = temp + 1

if temp != 0 or a <= 1:
    print(""Composite"")
else:
    print(""Prime"")",0.4090909090909091,0.11764705882352941,0.8291457286432161,0.49999500004999947,48,0.12,0.91,14,93,0
sub_0047,sub_1047,assignment_005,"num = int(input())

i = 2

while i < num:
    if num % i == 0:
        print(""Not Prime"")
        break
    i = i + 1
else:
    if num > 1:
        print(""Prime"")
    else:
        print(""Not Prime"")","p = int(input())

arr = []

for i in range(1, p + 1):
    if p % i == 0:
        arr.append(i)

if len(arr) == 2:
    print(""Prime"")
else:
    print(""Not Prime"")",0.5238095238095238,0.1875,0.8090452261306532,0.49999500004999947,37,0.06999999999999999,0.81,10,84,0
sub_0047,sub_1048,assignment_005,"num = int(input())

i = 2

while i < num:
    if num % i == 0:
        print(""Not Prime"")
        break
    i = i + 1
else:
    if num > 1:
        print(""Prime"")
    else:
        print(""Not Prime"")","num = int(input())

f = []

for j in range(1, num + 1):
    if num % j == 0:
        f.append(j)

if len(f) == 2:
    print(""Prime"")
else:
    print(""Not Prime"")",0.5238095238095238,0.26666666666666666,0.8090452261306532,0.49999500004999947,44,0.09999999999999999,0.86,12,89,0
sub_0047,sub_1049,assignment_005,"num = int(input())

i = 2

while i < num:
    if num % i == 0:
        print(""Not Prime"")
        break
    i = i + 1
else:
    if num > 1:
        print(""Prime"")
    else:
        print(""Not Prime"")","n = int(input())

count = 0

i = 1

while i <= n:
    if n % i == 0:
        count = count + 1
    i += 1

if count == 2:
    print(""Prime Number"")
else:
    print(""Not Prime Number"")",0.7058823529411765,0.05,0.9195979899497487,0.999986666844442,40,0.07999999999999999,0.8,9,85,0
sub_0047,sub_1050,assignment_005,"num = int(input())

i = 2

while i < num:
    if num % i == 0:
        print(""Not Prime"")
        break
    i = i + 1
else:
    if num > 1:
        print(""Prime"")
    else:
        print(""Not Prime"")","x = int(input())

c = 0

i = 1

while i <= x:
    if x % i == 0:
        c += 1
    i = i + 1

if c == 2:
    print(""Prime Number"")
else:
    print(""Not Prime Number"")",0.7058823529411765,0.10526315789473684,0.8391959798994975,0.999986666844442,47,0.10999999999999999,0.89,13,92,0
sub_0048,sub_0049,assignment_005,"x = int(input())

if x < 2:
    print(""Not Prime"")
else:
    f = True

    for k in range(2, x // 2 + 1):
        if x % k == 0:
            f = False

    if f:
        print(""Prime"")
    else:
        print(""Not Prime"")","n = int(input())

temp = 0

for i in range(2, n):
    if n % i == 0:
        temp = temp + 1

if temp > 0 or n <= 1:
    print(""Composite"")
else:
    print(""Prime"")",0.5217391304347826,0.11764705882352941,0.7420814479638009,0.7499925000749992,4,0.09999999999999998,0.019999999999999997,1,8,0
sub_0048,sub_0050,assignment_005,"x = int(input())

if x < 2:
    print(""Not Prime"")
else:
    f = True

    for k in range(2, x // 2 + 1):
        if x % k == 0:
            f = False

    if f:
        print(""Prime"")
    else:
        print(""Not Prime"")","number = int(input())

prime = True

if number == 1 or number == 0:
    prime = False

for i in range(2, number):
    if number % i == 0:
        prime = False
        break

print(prime)",0.5909090909090909,0.0,0.8461538461538461,0.7499925000749992,1,0.019999999999999962,0.010000000000000002,1,4,0
